origin_id,mode,facility_type,Tr,AF_k,P_i
PV_002,walking,Ss,15,0.0023719594213067905,4367.0
PV_003,walking,Ss,15,0.0030394101148284633,6515.0
PV_004,walking,Ss,15,0.042640831100369585,3265.0
PV_005,walking,Ss,15,0.0027954770085763425,3873.0
PV_006,walking,Ss,15,0.007932460504613386,5035.0
PV_007,walking,Ss,15,0.002106104246416694,5276.0
PV_008,walking,Ss,15,0.006410050532936425,4964.0
PV_009,walking,Ss,15,0.0033980411087490728,4400.0
PV_010,walking,Ss,15,0.0038189078196081117,3329.0
PV_011,walking,Ss,15,0.0005899229041299215,6704.0
PV_012,walking,Ss,15,0.005397324624051428,3249.0
PV_013,walking,Ss,15,0.0039482246265036755,6236.0
PV_014,walking,Ss,15,0.004232620353447659,6634.0
PV_015,walking,Ss,15,0.009828189757467968,3928.0
PV_016,walking,Ss,15,0.0046713689908659956,11801.0
PV_017,walking,Ss,15,0.00037316966125905133,22319.0
PV_018,walking,Ss,15,0.0023096486571357903,12664.0
PV_019,walking,Ss,15,0.003881312887918727,6009.0
PV_020,walking,Ss,15,0.01394887826483367,8696.0
PV_021,walking,Ss,15,0.00420128682495628,3140.0
PV_022,walking,Ss,15,0.047251205261968396,3189.0
PV_023,walking,Ss,15,0.0034464436162949625,37299.0
PV_024,walking,Ss,15,0.004432524786269177,3421.0
PV_025,walking,Ss,15,0.012929569238730697,7887.0
PV_026,walking,Ss,15,0.004487120471979091,2781.0
PV_027,walking,Ss,15,0.000839078041283351,2777.0
PV_028,walking,Ss,15,0.061418034058259255,5005.0
PV_029,walking,Ss,15,0.002188073877894624,4651.0
PV_030,walking,Ss,15,0.08052096594456927,4090.0
PV_031,walking,Ss,15,0.0005996741112632666,4396.0
PV_032,walking,Ss,15,0.010386508280685674,9645.0
PV_033,walking,Ss,15,0.004548876752702484,12357.0
PV_034,walking,Ss,15,0.012784064606783127,5678.0
PV_035,walking,Ss,15,0.010555127410168808,5802.0
PV_036,walking,Ss,15,0.03399648539779112,2567.0
PV_037,walking,Ss,15,0.0035348225638565873,3476.0
PV_038,walking,Ss,15,0.0008808829406402373,13142.0
PV_039,walking,Ss,15,0.011557248470780506,3264.0
PV_040,walking,Ss,15,0.0034014282303764416,4472.0
PV_041,walking,Ss,15,0.004765797327566345,5604.0
PV_042,walking,Ss,15,0.0,4002.0
PV_043,walking,Ss,15,0.0021202149854444626,6647.0
PV_044,walking,Ss,15,0.0011281013979724057,30038.0
PV_045,walking,Ss,15,0.004792478887221208,6746.0
PH_001,walking,OS,5,0.0,3913.0
PH_002,walking,OS,5,0.0,3209.0
PH_003,walking,OS,5,0.0,3923.0
PH_004,walking,OS,5,0.0,10775.0
PH_005,walking,OS,5,0.0,5453.0
PH_006,walking,OS,5,0.0,17817.0
PH_007,walking,OS,5,0.0,13588.0
PH_008,walking,OS,5,0.0,16756.0
PH_009,walking,OS,5,0.0,8485.0
PH_010,walking,OS,5,0.0,9682.0
PH_011,walking,OS,5,0.0,16989.0
PH_012,walking,OS,5,0.0,14147.0
PH_013,walking,OS,5,0.0,4587.0
PH_014,walking,OS,5,0.037093890363707846,15655.0
PH_015,walking,OS,5,0.0,5572.0
PH_016,walking,OS,5,6.31434625082116,12066.0
PH_017,walking,OS,5,0.0,6467.0
PH_018,walking,OS,5,0.04055478952064239,12329.0
PH_019,walking,OS,5,0.5578018824940123,9540.0
PH_020,walking,OS,5,0.0,16071.0
PH_021,walking,OS,5,0.0,3415.0
PH_022,walking,OS,5,0.0,3444.0
PH_023,walking,OS,5,0.0,6744.0
PH_024,walking,OS,5,0.0,11876.0
PH_025,walking,OS,5,0.0,5866.0
PH_026,walking,OS,5,0.0,8869.0
PH_027,walking,OS,5,0.0,6419.0
PH_028,walking,OS,5,0.0,3185.0
PH_029,walking,OS,5,0.0,7165.0
PH_030,walking,OS,5,0.0,6200.0
PH_031,walking,OS,5,0.0,3534.0
PH_032,walking,OS,5,0.0,10438.0
PH_033,walking,OS,5,0.0,7907.0
PH_034,walking,OS,5,0.0,11259.0
PH_035,walking,OS,5,0.0,9662.0
PH_036,walking,OS,5,0.0,9944.0
PH_037,walking,OS,5,0.0,8499.0
PH_038,walking,OS,5,0.0,13258.0
PH_039,walking,OS,5,1.615583004744025,11426.0
PH_040,walking,OS,5,0.0,11295.0
PH_041,walking,OS,5,0.0,18247.0
PH_042,walking,OS,5,0.0,4942.0
PH_043,walking,OS,5,6.910069358199343,4411.0
PH_044,walking,OS,5,0.0,4684.0
PH_045,walking,OS,5,0.0,6208.0
PH_046,walking,OS,5,0.0,17407.0
PH_047,walking,OS,5,0.0,24618.0
PH_048,walking,OS,5,0.0,23341.0
PH_049,walking,OS,5,0.0,16843.0
PH_050,walking,OS,5,0.0,11985.0
PH_051,walking,OS,5,0.0,14753.0
PH_052,walking,OS,5,0.0,22319.0
PH_053,walking,OS,5,0.0,35277.0
PH_054,walking,OS,5,0.0,3063.0
PH_055,walking,OS,5,0.0,25561.0
PH_056,walking,OS,5,0.0,11404.0
PH_057,walking,OS,5,0.0,6991.0
PH_058,walking,OS,5,0.0,17926.0
PH_059,walking,OS,5,0.013334755707275443,18748.0
PH_060,walking,OS,5,0.0,4696.0
PH_061,walking,OS,5,0.0,18720.0
PH_062,walking,OS,5,0.0,13612.0
PH_063,walking,OS,5,0.0,14060.0
PH_064,walking,OS,5,0.0,13467.0
PH_065,walking,OS,5,0.0,21845.0
PH_066,walking,OS,5,0.0,7079.0
PH_067,walking,OS,5,0.7744685772215487,17833.0
PH_068,walking,OS,5,0.0,5936.0
PH_069,walking,OS,5,0.0,15440.0
PH_070,walking,OS,5,0.0,5280.0
PH_071,walking,OS,5,0.0,18670.0
PH_072,walking,OS,5,0.0,15831.0
PH_073,walking,OS,5,0.0,12176.0
PH_074,walking,OS,5,0.0,16794.0
PH_075,walking,OS,5,0.0,3620.0
PH_076,walking,OS,5,0.0,4280.0
PH_077,walking,OS,5,0.0,21799.0
PH_078,walking,OS,5,0.0,10026.0
C_010,walking,OS,5,0.0,6353.0
C_011,walking,OS,5,0.0,3904.0
C_012,walking,OS,5,0.0,4839.0
C_013,walking,OS,5,0.0,3999.0
C_014,walking,OS,5,0.0,5698.0
C_015,walking,OS,5,0.0,4432.0
C_016,walking,OS,5,0.0,4909.0
C_017,walking,OS,5,0.0,3179.0
C_018,walking,OS,5,0.0,8550.0
C_019,walking,OS,5,0.0,4950.0
C_020,walking,OS,5,0.0,8980.0
C_001,walking,OS,5,0.3157097521841308,11335.0
C_002,walking,OS,5,0.0,4039.0
C_003,walking,OS,5,0.0,3500.0
C_004,walking,OS,5,0.0,4929.0
C_005,walking,OS,5,0.0,3557.0
C_006,walking,OS,5,0.0,6615.0
C_007,walking,OS,5,0.0,13786.0
C_008,walking,OS,5,0.0,7247.0
C_009,walking,OS,5,0.0,4971.0
C_021,walking,OS,5,0.0,14586.0
C_022,walking,OS,5,0.0,3947.0
C_023,walking,OS,5,0.0,6034.0
C_024,walking,OS,5,0.0,10071.0
C_025,walking,OS,5,0.0,11614.0
C_026,walking,OS,5,0.0,4499.0
H_001,walking,OS,5,0.0,41.0
H_002,walking,OS,5,0.4863047586276985,20.7
H_003,walking,OS,5,0.0,112.7
H_004,walking,OS,5,0.0,121.9
H_005,walking,OS,5,0.0,138.0
H_006,walking,OS,5,0.0,34.5
H_007,walking,OS,5,48.703426086956526,57.5
H_008,walking,OS,5,0.0,55.2
H_009,walking,OS,5,3.0572862455923877,2.3
H_010,walking,OS,5,0.0,2.3
H_011,walking,OS,5,0.8134185102807769,2.3
H_012,walking,OS,5,0.0,2.3
H_013,walking,OS,5,0.0,2.3
H_014,walking,OS,5,0.0,32.2
H_015,walking,OS,5,0.0,202.4
H_016,walking,OS,5,0.0,4.6
H_017,walking,OS,5,0.0,163.3
H_018,walking,OS,5,0.0,87.4
H_019,walking,OS,5,3.0933575058493847,168.0
H_020,walking,OS,5,0.0,106.0
H_021,walking,OS,5,5.77220163236625,162.0
H_022,walking,OS,5,4.176391055334053,1600.0
H_023,walking,OS,5,0.0,1090.0
H_024,walking,OS,5,0.0,220.0
H_025,walking,OS,5,0.0,400.0
H_026,walking,OS,5,2.216715262648746,509.0
H_027,walking,OS,5,0.0,388.0
H_028,walking,OS,5,0.0,612.0
H_029,walking,OS,5,7.969850627229797,1460.0
H_030,walking,OS,5,0.0,774.0
PV_001,walking,OS,5,0.14274382242561126,10791.0
PV_002,walking,OS,5,0.0,4367.0
PV_003,walking,OS,5,0.0,6515.0
PV_004,walking,OS,5,0.0,3265.0
PV_005,walking,OS,5,0.0,3873.0
PV_006,walking,OS,5,0.0,5035.0
PV_007,walking,OS,5,0.07947216572330433,5276.0
PV_008,walking,OS,5,0.0,4964.0
PV_009,walking,OS,5,0.0,4400.0
PV_010,walking,OS,5,1.171522979873836,3329.0
PV_011,walking,OS,5,0.0,6704.0
PV_012,walking,OS,5,0.0,3249.0
PV_013,walking,OS,5,0.4752393927334273,6236.0
PV_014,walking,OS,5,0.0,6634.0
PV_015,walking,OS,5,0.0,3928.0
PV_016,walking,OS,5,0.0,11801.0
PV_017,walking,OS,5,0.23298534880595007,22319.0
PV_018,walking,OS,5,1.0265319014529375,12664.0
PV_019,walking,OS,5,0.0,6009.0
PV_020,walking,OS,5,0.0,8696.0
PV_021,walking,OS,5,0.0,3140.0
PV_022,walking,OS,5,0.0,3189.0
PV_023,walking,OS,5,0.0,37299.0
PV_024,walking,OS,5,0.0,3421.0
PV_025,walking,OS,5,7.252440725244073,7887.0
PV_026,walking,OS,5,0.0,2781.0
PV_027,walking,OS,5,4.9268247733921555,2777.0
PV_028,walking,OS,5,0.0,5005.0
PV_029,walking,OS,5,0.0,4651.0
PV_030,walking,OS,5,1.8357283954587664,4090.0
PV_031,walking,OS,5,0.0,4396.0
PV_032,walking,OS,5,0.0,9645.0
PV_033,walking,OS,5,0.0,12357.0
PV_034,walking,OS,5,0.0,5678.0
PV_035,walking,OS,5,1.8162853962674284,5802.0
PV_036,walking,OS,5,0.0,2567.0
PV_037,walking,OS,5,0.0,3476.0
PV_038,walking,OS,5,0.0,13142.0
PV_039,walking,OS,5,0.30943627450980393,3264.0
PV_040,walking,OS,5,1.0814863924227076,4472.0
PV_041,walking,OS,5,0.0,5604.0
PV_042,walking,OS,5,1.6146706973654128,4002.0
PV_043,walking,OS,5,0.0,6647.0
PV_044,walking,OS,5,0.0,30038.0
PV_045,walking,OS,5,0.0,6746.0
PH_001,walking,OS,10,0.0,3913.0
PH_002,walking,OS,10,0.014729806776618464,3209.0
PH_003,walking,OS,10,0.17449991486168698,3923.0
PH_004,walking,OS,10,0.0,10775.0
PH_005,walking,OS,10,0.19840525391087893,5453.0
PH_006,walking,OS,10,0.0,17817.0
PH_007,walking,OS,10,0.0,13588.0
PH_008,walking,OS,10,1.760848665120691,16756.0
PH_009,walking,OS,10,1.1562353095150624,8485.0
PH_010,walking,OS,10,0.0,9682.0
PH_011,walking,OS,10,0.010997864454485598,16989.0
PH_012,walking,OS,10,0.000487337279886004,14147.0
PH_013,walking,OS,10,0.013325909934246757,4587.0
PH_014,walking,OS,10,0.6178580039922582,15655.0
PH_015,walking,OS,10,0.0,5572.0
PH_016,walking,OS,10,2.5052219081855833,12066.0
PH_017,walking,OS,10,0.0,6467.0
PH_018,walking,OS,10,0.031086794193791626,12329.0
PH_019,walking,OS,10,0.39078117251992883,9540.0
PH_020,walking,OS,10,0.0,16071.0
PH_021,walking,OS,10,0.007751629520711777,3415.0
PH_022,walking,OS,10,0.0,3444.0
PH_023,walking,OS,10,0.2321467902696168,6744.0
PH_024,walking,OS,10,0.8236160895016138,11876.0
PH_025,walking,OS,10,0.04098670359758042,5866.0
PH_026,walking,OS,10,0.0,8869.0
PH_027,walking,OS,10,0.0,6419.0
PH_028,walking,OS,10,0.0,3185.0
PH_029,walking,OS,10,0.0,7165.0
PH_030,walking,OS,10,0.02903091051577634,6200.0
PH_031,walking,OS,10,0.0952590125501641,3534.0
PH_032,walking,OS,10,0.001163724870954081,10438.0
PH_033,walking,OS,10,0.0,7907.0
PH_034,walking,OS,10,0.001966285316304737,11259.0
PH_035,walking,OS,10,0.0,9662.0
PH_036,walking,OS,10,0.0511112988386868,9944.0
PH_037,walking,OS,10,0.0,8499.0
PH_038,walking,OS,10,0.0,13258.0
PH_039,walking,OS,10,0.8125461802928468,11426.0
PH_040,walking,OS,10,0.17149489322452302,11295.0
PH_041,walking,OS,10,0.0,18247.0
PH_042,walking,OS,10,0.17076859091661495,4942.0
PH_043,walking,OS,10,2.568644975815439,4411.0
PH_044,walking,OS,10,2.637177331313442,4684.0
PH_045,walking,OS,10,0.0,6208.0
PH_046,walking,OS,10,0.0,17407.0
PH_047,walking,OS,10,0.0,24618.0
PH_048,walking,OS,10,0.5823723023537573,23341.0
PH_049,walking,OS,10,4.660689900849018,16843.0
PH_050,walking,OS,10,0.0,11985.0
PH_051,walking,OS,10,0.08597164338486822,14753.0
PH_052,walking,OS,10,0.0,22319.0
PH_053,walking,OS,10,0.013517251772003093,35277.0
PH_054,walking,OS,10,0.0,3063.0
PH_055,walking,OS,10,0.0,25561.0
PH_056,walking,OS,10,5.299907776636847,11404.0
PH_057,walking,OS,10,0.0,6991.0
PH_058,walking,OS,10,0.0,17926.0
PH_059,walking,OS,10,0.10259829906728131,18748.0
PH_060,walking,OS,10,0.0,4696.0
PH_061,walking,OS,10,0.8128201558196545,18720.0
PH_062,walking,OS,10,0.0,13612.0
PH_063,walking,OS,10,0.0,14060.0
PH_064,walking,OS,10,0.0,13467.0
PH_065,walking,OS,10,0.0,21845.0
PH_066,walking,OS,10,1.4146187726055086,7079.0
PH_067,walking,OS,10,1.9129075433688754,17833.0
PH_068,walking,OS,10,0.802336598157934,5936.0
PH_069,walking,OS,10,0.8642535439107569,15440.0
PH_070,walking,OS,10,1.1858988540203934,5280.0
PH_071,walking,OS,10,0.054703747351908194,18670.0
PH_072,walking,OS,10,0.11257441958136179,15831.0
PH_073,walking,OS,10,0.0,12176.0
PH_074,walking,OS,10,0.0,16794.0
PH_075,walking,OS,10,0.09035925740315837,3620.0
PH_076,walking,OS,10,0.389225954729135,4280.0
PH_077,walking,OS,10,0.04795515189911468,21799.0
PH_078,walking,OS,10,0.0,10026.0
C_010,walking,OS,10,0.0,6353.0
C_011,walking,OS,10,0.0,3904.0
C_012,walking,OS,10,0.0,4839.0
C_013,walking,OS,10,0.0,3999.0
C_014,walking,OS,10,0.0,5698.0
C_015,walking,OS,10,0.0,4432.0
C_016,walking,OS,10,0.04944138427262876,4909.0
C_017,walking,OS,10,0.0,3179.0
C_018,walking,OS,10,1.0062495014705237,8550.0
C_019,walking,OS,10,0.22093268509298394,4950.0
C_020,walking,OS,10,0.3710149408522191,8980.0
C_001,walking,OS,10,0.3599348786533283,11335.0
C_002,walking,OS,10,0.22346390610725617,4039.0
C_003,walking,OS,10,0.0,3500.0
C_004,walking,OS,10,0.007445375865206997,4929.0
C_005,walking,OS,10,0.027480810893477207,3557.0
C_006,walking,OS,10,1.8005999482711335,6615.0
C_007,walking,OS,10,0.0,13786.0
C_008,walking,OS,10,0.0,7247.0
C_009,walking,OS,10,0.041985304770721626,4971.0
C_021,walking,OS,10,0.0,14586.0
C_022,walking,OS,10,0.6485562997804389,3947.0
C_023,walking,OS,10,0.0,6034.0
C_024,walking,OS,10,0.0,10071.0
C_025,walking,OS,10,0.9805124386124613,11614.0
C_026,walking,OS,10,0.041486126930699224,4499.0
H_001,walking,OS,10,0.1329426308190283,41.0
H_002,walking,OS,10,0.14506523092316687,20.7
H_003,walking,OS,10,0.0,112.7
H_004,walking,OS,10,0.16868772524290526,121.9
H_005,walking,OS,10,0.06782298775662829,138.0
H_006,walking,OS,10,0.0293453120531843,34.5
H_007,walking,OS,10,0.3836871469060874,57.5
H_008,walking,OS,10,1.152714999039187,55.2
H_009,walking,OS,10,0.21715739447625004,2.3
H_010,walking,OS,10,0.024978936366250138,2.3
H_011,walking,OS,10,1.5540159332236756,2.3
H_012,walking,OS,10,0.6949364405830576,2.3
H_013,walking,OS,10,1.1460008157784733,2.3
H_014,walking,OS,10,0.1599774294884422,32.2
H_015,walking,OS,10,1.7090453805937484,202.4
H_016,walking,OS,10,0.0,4.6
H_017,walking,OS,10,6.456667983958853,163.3
H_018,walking,OS,10,0.056695711049255505,87.4
H_019,walking,OS,10,2.337846893557421,168.0
H_020,walking,OS,10,0.0,106.0
H_021,walking,OS,10,1.9750792760365572,162.0
H_022,walking,OS,10,1.1419248077303565,1600.0
H_023,walking,OS,10,0.12718229058271188,1090.0
H_024,walking,OS,10,0.06456154778790114,220.0
H_025,walking,OS,10,0.008217107127212128,400.0
H_026,walking,OS,10,1.348328393850206,509.0
H_027,walking,OS,10,0.0,388.0
H_028,walking,OS,10,0.28427229273442944,612.0
H_029,walking,OS,10,1.3069524194688045,1460.0
H_030,walking,OS,10,0.0,774.0
PV_001,walking,OS,10,0.6585330256644494,10791.0
PV_002,walking,OS,10,0.0,4367.0
PV_003,walking,OS,10,0.0,6515.0
PV_004,walking,OS,10,0.004989759337747368,3265.0
PV_005,walking,OS,10,0.34260252694970417,3873.0
PV_006,walking,OS,10,1.8146918233297717,5035.0
PV_007,walking,OS,10,0.22838093899919887,5276.0
PV_008,walking,OS,10,4.09424291476045,4964.0
PV_009,walking,OS,10,0.08396712710349924,4400.0
PV_010,walking,OS,10,0.4291757846575651,3329.0
PV_011,walking,OS,10,0.10480765834758592,6704.0
PV_012,walking,OS,10,0.0,3249.0
PV_013,walking,OS,10,0.8523244860464292,6236.0
PV_014,walking,OS,10,0.10877853495242448,6634.0
PV_015,walking,OS,10,0.030678521656654887,3928.0
PV_016,walking,OS,10,0.17260852217507014,11801.0
PV_017,walking,OS,10,0.23298534880595007,22319.0
PV_018,walking,OS,10,0.5615437453687169,12664.0
PV_019,walking,OS,10,0.0,6009.0
PV_020,walking,OS,10,0.0,8696.0
PV_021,walking,OS,10,0.0,3140.0
PV_022,walking,OS,10,0.02411357934343091,3189.0
PV_023,walking,OS,10,4.732030349339124,37299.0
PV_024,walking,OS,10,0.0,3421.0
PV_025,walking,OS,10,3.4409081292520747,7887.0
PV_026,walking,OS,10,0.006715838898991884,2781.0
PV_027,walking,OS,10,1.1766336979985152,2777.0
PV_028,walking,OS,10,4.6089710289710295,5005.0
PV_029,walking,OS,10,0.07876331565303683,4651.0
PV_030,walking,OS,10,1.833407992236618,4090.0
PV_031,walking,OS,10,0.1425493742286392,4396.0
PV_032,walking,OS,10,0.0,9645.0
PV_033,walking,OS,10,0.13334912965283027,12357.0
PV_034,walking,OS,10,0.0,5678.0
PV_035,walking,OS,10,1.7520646952647811,5802.0
PV_036,walking,OS,10,0.0,2567.0
PV_037,walking,OS,10,0.21448445859041984,3476.0
PV_038,walking,OS,10,0.0,13142.0
PV_039,walking,OS,10,0.06584315203773636,3264.0
PV_040,walking,OS,10,3.773030793058694,4472.0
PV_041,walking,OS,10,0.0,5604.0
PV_042,walking,OS,10,1.7077762713827436,4002.0
PV_043,walking,OS,10,0.167005315562964,6647.0
PV_044,walking,OS,10,0.15606678162263857,30038.0
PV_045,walking,OS,10,0.07496161469926167,6746.0
PH_001,walking,OS,15,2.497037486709733,3913.0
PH_002,walking,OS,15,0.022370706661950165,3209.0
PH_003,walking,OS,15,0.7493202134400253,3923.0
PH_004,walking,OS,15,0.10919366070911238,10775.0
PH_005,walking,OS,15,0.21109223538568742,5453.0
PH_006,walking,OS,15,0.4107256438118906,17817.0
PH_007,walking,OS,15,0.029307426693807016,13588.0
PH_008,walking,OS,15,1.2098075313622882,16756.0
PH_009,walking,OS,15,1.0440260721571493,8485.0
PH_010,walking,OS,15,0.13675914783834078,9682.0
PH_011,walking,OS,15,0.26496221631493366,16989.0
PH_012,walking,OS,15,0.056258620314568936,14147.0
PH_013,walking,OS,15,0.05119955962964488,4587.0
PH_014,walking,OS,15,1.0772028849401796,15655.0
PH_015,walking,OS,15,0.35799912435715103,5572.0
PH_016,walking,OS,15,1.7532189357366899,12066.0
PH_017,walking,OS,15,0.0,6467.0
PH_018,walking,OS,15,0.017520735447684684,12329.0
PH_019,walking,OS,15,0.4989907195780265,9540.0
PH_020,walking,OS,15,0.0,16071.0
PH_021,walking,OS,15,0.017814415068744437,3415.0
PH_022,walking,OS,15,0.0013446737413812583,3444.0
PH_023,walking,OS,15,0.2538279122607095,6744.0
PH_024,walking,OS,15,0.7893781366479692,11876.0
PH_025,walking,OS,15,0.053066462841311335,5866.0
PH_026,walking,OS,15,0.08991695058937609,8869.0
PH_027,walking,OS,15,0.0,6419.0
PH_028,walking,OS,15,0.0,3185.0
PH_029,walking,OS,15,0.0,7165.0
PH_030,walking,OS,15,0.0323456395435551,6200.0
PH_031,walking,OS,15,0.045949938779416395,3534.0
PH_032,walking,OS,15,0.040152329202276536,10438.0
PH_033,walking,OS,15,0.014379644818617681,7907.0
PH_034,walking,OS,15,0.012800357579380838,11259.0
PH_035,walking,OS,15,0.0,9662.0
PH_036,walking,OS,15,0.5248663832563609,9944.0
PH_037,walking,OS,15,0.16701926808318396,8499.0
PH_038,walking,OS,15,0.1636027368234868,13258.0
PH_039,walking,OS,15,0.33057587883918693,11426.0
PH_040,walking,OS,15,0.25631796583994454,11295.0
PH_041,walking,OS,15,0.08559163390001898,18247.0
PH_042,walking,OS,15,0.07092891491060488,4942.0
PH_043,walking,OS,15,1.3020329437645894,4411.0
PH_044,walking,OS,15,1.596983130418223,4684.0
PH_045,walking,OS,15,1.0033892109811458,6208.0
PH_046,walking,OS,15,0.00834446943761217,17407.0
PH_047,walking,OS,15,0.10191881737073247,24618.0
PH_048,walking,OS,15,0.2263723507605297,23341.0
PH_049,walking,OS,15,3.203435357482081,16843.0
PH_050,walking,OS,15,0.29385621556431246,11985.0
PH_051,walking,OS,15,0.06349241118920511,14753.0
PH_052,walking,OS,15,0.0,22319.0
PH_053,walking,OS,15,0.1434346894883151,35277.0
PH_054,walking,OS,15,0.031175222274222147,3063.0
PH_055,walking,OS,15,0.7521687719170425,25561.0
PH_056,walking,OS,15,3.480149044455765,11404.0
PH_057,walking,OS,15,1.8390472052809073,6991.0
PH_058,walking,OS,15,0.01519224346910493,17926.0
PH_059,walking,OS,15,0.06154005178281792,18748.0
PH_060,walking,OS,15,0.5270386426967228,4696.0
PH_061,walking,OS,15,0.7855712238353794,18720.0
PH_062,walking,OS,15,0.01599483376219178,13612.0
PH_063,walking,OS,15,0.07233901681117032,14060.0
PH_064,walking,OS,15,0.0,13467.0
PH_065,walking,OS,15,0.59822181022758,21845.0
PH_066,walking,OS,15,1.1267469167695865,7079.0
PH_067,walking,OS,15,1.2868968412806947,17833.0
PH_068,walking,OS,15,0.927985832021992,5936.0
PH_069,walking,OS,15,0.9290410578727694,15440.0
PH_070,walking,OS,15,1.0071396058674154,5280.0
PH_071,walking,OS,15,0.057943989931685286,18670.0
PH_072,walking,OS,15,0.2324550397380708,15831.0
PH_073,walking,OS,15,0.11404658462774406,12176.0
PH_074,walking,OS,15,0.014833103750000978,16794.0
PH_075,walking,OS,15,0.8463680661079046,3620.0
PH_076,walking,OS,15,0.14095439062094042,4280.0
PH_077,walking,OS,15,0.05472879706759765,21799.0
PH_078,walking,OS,15,0.012465000187782743,10026.0
C_010,walking,OS,15,0.010988451392908603,6353.0
C_011,walking,OS,15,0.0,3904.0
C_012,walking,OS,15,0.034414175814614326,4839.0
C_013,walking,OS,15,0.26576702425935733,3999.0
C_014,walking,OS,15,0.9252287378695381,5698.0
C_015,walking,OS,15,0.0,4432.0
C_016,walking,OS,15,0.07666708564116546,4909.0
C_017,walking,OS,15,0.13621641424613642,3179.0
C_018,walking,OS,15,1.4588771147868222,8550.0
C_019,walking,OS,15,0.12323797527733883,4950.0
C_020,walking,OS,15,0.6980896196002903,8980.0
C_001,walking,OS,15,0.5728502761159278,11335.0
C_002,walking,OS,15,0.12351120265558473,4039.0
C_003,walking,OS,15,0.3944389314536927,3500.0
C_004,walking,OS,15,0.01150298682907174,4929.0
C_005,walking,OS,15,0.6955852913196299,3557.0
C_006,walking,OS,15,0.6989724332660994,6615.0
C_007,walking,OS,15,0.08561429113524763,13786.0
C_008,walking,OS,15,0.008486293340642088,7247.0
C_009,walking,OS,15,0.05330581361149221,4971.0
C_021,walking,OS,15,0.0,14586.0
C_022,walking,OS,15,2.6489995654693805,3947.0
C_023,walking,OS,15,0.0,6034.0
C_024,walking,OS,15,0.0,10071.0
C_025,walking,OS,15,0.9837115795689777,11614.0
C_026,walking,OS,15,0.05318621548022757,4499.0
H_001,walking,OS,15,0.36433017149042485,41.0
H_002,walking,OS,15,0.4073286167686019,20.7
H_003,walking,OS,15,0.32496434980844396,112.7
H_004,walking,OS,15,0.07060434639503813,121.9
H_005,walking,OS,15,0.054004242564849786,138.0
H_006,walking,OS,15,0.03539794718400485,34.5
H_007,walking,OS,15,0.09085609693528628,57.5
H_008,walking,OS,15,1.5527330836401205,55.2
H_009,walking,OS,15,0.42173850707361904,2.3
H_010,walking,OS,15,0.008660172983643804,2.3
H_011,walking,OS,15,0.7490429033434314,2.3
H_012,walking,OS,15,0.17107409756754474,2.3
H_013,walking,OS,15,0.6644533153874327,2.3
H_014,walking,OS,15,0.5109538360077389,32.2
H_015,walking,OS,15,1.1153196160158827,202.4
H_016,walking,OS,15,0.015433742838024652,4.6
H_017,walking,OS,15,0.2844648188548445,163.3
H_018,walking,OS,15,0.4250213633324258,87.4
H_019,walking,OS,15,1.2603343098684274,168.0
H_020,walking,OS,15,0.9857044603180151,106.0
H_021,walking,OS,15,1.425833108160374,162.0
H_022,walking,OS,15,0.8982183590754084,1600.0
H_023,walking,OS,15,0.06220615551791101,1090.0
H_024,walking,OS,15,0.053435935253936,220.0
H_025,walking,OS,15,0.032446695226383326,400.0
H_026,walking,OS,15,1.286357756219954,509.0
H_027,walking,OS,15,0.030815064328402683,388.0
H_028,walking,OS,15,0.572028542644245,612.0
H_029,walking,OS,15,0.9522630748302283,1460.0
H_030,walking,OS,15,0.0,774.0
PV_001,walking,OS,15,0.2985334103907171,10791.0
